日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20260331,7990,グローブライド,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,6,TOPIX Small 1
20260331,7991,マミヤ・オーピー,スタンダード（内国株式）,3600,機械,8,機械,-,-
20260331,7992,セーラー万年筆,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20260331,7994,オカムラ,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,6,TOPIX Small 1
20260331,7995,バルカー,プライム（内国株式）,3200,化学,4,素材・化学,6,TOPIX Small 1
20260331,7997,くろがね工作所,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20260331,7999,ＭＵＴＯＨホールディングス,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20260331,8001,伊藤忠商事,プライム（内国株式）,6050,卸売業,13,商社・卸売,1,TOPIX Core30
20260331,8002,丸紅,プライム（内国株式）,6050,卸売業,13,商社・卸売,2,TOPIX Large70
20260331,8005,スクロール,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20260331,8006,ユアサ・フナショク,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,8007,高島,プライム（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,8008,ヨンドシーホールディングス,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20260331,8011,三陽商会,プライム（内国株式）,3100,繊維製品,4,素材・化学,7,TOPIX Small 2
20260331,8012,長瀬産業,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
20260331,8013,ナイガイ,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-
20260331,8014,蝶理,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,8015,豊田通商,プライム（内国株式）,6050,卸売業,13,商社・卸売,2,TOPIX Large70
20260331,8016,オンワードホールディングス,プライム（内国株式）,3100,繊維製品,4,素材・化学,6,TOPIX Small 1
20260331,8018,三共生興,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,8020,兼松,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
20260331,8022,美津濃,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,6,TOPIX Small 1
20260331,8023,ＤＡＩＫＯ　ＸＴＥＣＨ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260331,8025,ツカモトコーポレーション,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,8029,ルックホールディングス,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,7,TOPIX Small 2
20260331,8030,中央魚類,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,8031,三井物産,プライム（内国株式）,6050,卸売業,13,商社・卸売,1,TOPIX Core30
20260331,8032,日本紙パルプ商事,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,8035,東京エレクトロン,プライム（内国株式）,3650,電気機器,9,電機・精密,1,TOPIX Core30
20260331,8037,カメイ,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,8039,築地魚市場,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,8040,東京ソワール,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-
20260331,8041,ＯＵＧホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,8043,スターゼン,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,8045,横浜丸魚,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,8046,丸藤シートパイル,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,8050,セイコーグループ,プライム（内国株式）,3750,精密機器,9,電機・精密,6,TOPIX Small 1
20260331,8051,山善,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20260331,8052,椿本興業,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,8053,住友商事,プライム（内国株式）,6050,卸売業,13,商社・卸売,2,TOPIX Large70
20260331,8056,ＢＩＰＲＯＧＹ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400
20260331,8057,内田洋行,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20260331,8058,三菱商事,プライム（内国株式）,6050,卸売業,13,商社・卸売,1,TOPIX Core30
20260331,8059,第一実業,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,8060,キヤノンマーケティングジャパン,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
20260331,8061,西華産業,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20260331,8065,佐藤商事,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,8066,三谷商事,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,8070,東京産業,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,8074,ユアサ商事,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20260331,8075,神鋼商事,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,8076,カノークス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,8077,トルク,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,8078,阪和興業,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20260331,8079,正栄食品工業,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20260331,8081,カナデン,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,8084,ＲＹＯＤＥＮ,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,8085,ナラサキ産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,8086,ニプロ,プライム（内国株式）,3750,精密機器,9,電機・精密,4,TOPIX Mid400
20260331,8088,岩谷産業,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
20260331,8089,ナイス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,8091,ニチモウ,プライム（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,8093,極東貿易,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,8095,アステナホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,8097,三愛オブリ,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20260331,8098,稲畑産業,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20260331,8101,ＧＳＩクレオス,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,8103,明和産業,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,8104,クワザワホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,8107,キムラタン,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-
20260331,8111,ゴールドウイン,プライム（内国株式）,3100,繊維製品,4,素材・化学,4,TOPIX Mid400
20260331,8113,ユニ・チャーム,プライム（内国株式）,3200,化学,4,素材・化学,2,TOPIX Large70
20260331,8115,ムーンバット,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,8117,中央自動車工業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,8118,キング,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-
20260331,8119,三栄コーポレーション,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,8123,川辺,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,8125,ワキタ,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20260331,8127,ヤマトインターナショナル,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-
20260331,8129,東邦ホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
20260331,8130,サンゲツ,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20260331,8131,ミツウロコグループホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,8132,シナネンホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,8133,伊藤忠エネクス,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20260331,8135,ゼット,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,8136,サンリオ,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
20260331,8137,サンワテクノス,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,8138,三京化成,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,8139,ナガホリ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,8141,新光商事,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,8142,トーホー,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,8143,ラピーヌ,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-
20260331,8144,デンキョーグループホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,8147,トミタ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,8150,三信電気,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,8151,東陽テクニカ,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,8152,ソマール,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20260331,8153,モスフードサービス,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20260331,8154,加賀電子,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20260331,8157,都築電気,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20260331,8158,ソーダニッカ,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,8159,立花エレテック,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20260331,8160,木曽路,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20260331,8163,ＳＲＳホールディングス,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
